order_id,user_id,product_id,quantity,total_price,payment_method,order_date
21864,76972,9023,1,429.87,PayPal,2025-12-15 00:00:00.000000
21865,97460,2710,3,56.22,Debit Card,2025-12-15 00:00:00.000000
21866,12473,5307,4,1208.08,Apple Pay,2025-12-15 00:00:00.000000
21867,70550,1897,1,12.01,Credit Card,2025-12-15 00:00:00.000000
21868,7993,9098,2,439.68,Debit Card,2025-12-15 00:00:00.000000
21869,16272,2569,1,45.56,PayPal,2025-12-15 00:00:00.000000
21870,14042,4455,1,198.09,PayPal,2025-12-15 00:00:00.000000
21871,37166,1959,1,80.89,PayPal,2025-12-15 00:00:00.000000
21872,67095,2277,1,74.04,Credit Card,2025-12-15 00:00:00.000000
21873,71409,9550,1,158.22,Debit Card,2025-12-15 00:00:00.000000
21874,48074,215,3,325.17,Credit Card,2025-12-15 00:00:00.000000
21875,67386,242,3,68.67,Apple Pay,2025-12-15 00:00:00.000000
21876,11636,5481,2,174.94,Apple Pay,2025-12-15 00:00:00.000000
21877,60089,3231,1,394.37,PayPal,2025-12-15 16:41:25.566270
21878,34907,3406,1,175.58,Debit Card,2025-12-15 16:41:25.566270
21879,76223,8956,1,168.12,Apple Pay,2025-12-15 16:41:25.566270
21880,22523,1466,4,112.04,Debit Card,2025-12-15 16:41:25.566270
21881,80518,3627,1,65.93,Apple Pay,2025-12-15 16:41:25.566270
21882,99983,7928,1,129.02,Credit Card,2025-12-15 16:41:25.566270
21883,52015,4475,2,47.64,PayPal,2025-12-15 16:41:25.566270
21884,42192,1548,1,367.45,Apple Pay,2025-12-15 16:41:25.566270
21885,79068,2313,2,20.06,Debit Card,2025-12-15 16:41:25.566270
21886,89614,2310,2,29.9,PayPal,2025-12-15 16:41:25.566270
21887,45431,844,1,5.0,Credit Card,2025-12-15 16:41:25.566270
21888,61839,9655,1,13.37,Credit Card,2025-12-15 16:41:25.566270
21889,74221,9037,4,567.12,Apple Pay,2025-12-15 16:41:25.566270
21890,73587,921,1,5.0,Credit Card,2025-12-15 16:41:25.566270
21891,293,6091,1,73.18,Apple Pay,2025-12-15 16:41:25.566270
21892,91594,5367,1,21.02,Apple Pay,2025-12-15 16:41:25.566270
21893,91823,3916,5,299.65,PayPal,2025-12-15 16:41:25.566270
21894,23560,3612,5,595.75,Debit Card,2025-12-16 00:00:00.000000
21895,73927,1145,1,5.0,Credit Card,2025-12-16 00:00:00.000000
21896,64042,5655,1,163.3,Apple Pay,2025-12-16 00:00:00.000000
21897,86601,5105,1,11.57,Debit Card,2025-12-16 00:00:00.000000
21898,60212,9295,1,80.24,Debit Card,2025-12-16 00:00:00.000000
21899,38280,1987,1,168.14,PayPal,2025-12-16 00:00:00.000000
21900,15791,9771,1,125.48,Credit Card,2025-12-16 00:00:00.000000
21901,8113,4885,1,40.0,Debit Card,2025-12-16 00:00:00.000000
21902,48008,8130,1,35.19,Apple Pay,2025-12-16 00:00:00.000000
21903,65278,5688,1,247.94,PayPal,2025-12-16 00:00:00.000000
21904,60476,6428,1,183.55,Debit Card,2025-12-16 00:00:00.000000
21905,80283,5546,1,71.12,Debit Card,2025-12-16 00:00:00.000000
21906,18796,8868,1,92.5,PayPal,2025-12-16 00:00:00.000000
21907,51886,4184,1,37.54,PayPal,2025-12-16 00:00:00.000000
21908,13838,8963,4,421.76,Apple Pay,2025-12-16 00:00:00.000000
21909,46485,8128,1,191.73,Debit Card,2025-12-16 00:00:00.000000
21910,83954,4730,1,81.88,PayPal,2025-12-16 00:00:00.000000
21911,68020,543,3,85.11,Credit Card,2025-12-16 00:00:00.000000
21912,3627,1724,2,171.76,Credit Card,2025-12-16 00:00:00.000000
21913,3598,5331,2,10.0,Debit Card,2025-12-16 00:00:00.000000
21914,31365,1857,1,432.97,Apple Pay,2025-12-16 00:00:00.000000
21915,51859,8402,1,23.02,Credit Card,2025-12-16 00:00:00.000000
21916,6281,4001,1,188.69,Credit Card,2025-12-16 00:00:00.000000
21917,96238,7969,1,37.63,Debit Card,2025-12-16 00:00:00.000000
21918,54809,4801,1,8.07,Apple Pay,2025-12-16 00:00:00.000000
21919,59458,3370,1,5.0,Apple Pay,2025-12-16 00:00:00.000000
21920,75408,505,1,42.61,Apple Pay,2025-12-16 00:00:00.000000
21921,37463,5693,3,143.55,Apple Pay,2025-12-16 00:00:00.000000
21922,87798,5053,1,72.28,PayPal,2025-12-16 00:00:00.000000
21923,20333,5255,1,111.47,Debit Card,2025-12-16 00:00:00.000000
21924,95093,9330,1,46.98,Debit Card,2025-12-16 16:41:25.566270
21925,14467,3986,1,16.74,PayPal,2025-12-16 16:41:25.566270
21926,14004,2569,1,45.56,PayPal,2025-12-16 16:41:25.566270
21927,73653,4124,1,276.62,Apple Pay,2025-12-16 16:41:25.566270
21928,12366,4811,2,10.0,Credit Card,2025-12-16 16:41:25.566270
21929,92423,2248,1,87.12,Apple Pay,2025-12-16 16:41:25.566270
21930,2151,139,1,5.0,Credit Card,2025-12-16 16:41:25.566270
21931,10718,9225,1,151.91,Debit Card,2025-12-16 16:41:25.566270
21932,66064,5381,1,20.18,Debit Card,2025-12-16 16:41:25.566270
21933,76223,5727,1,42.04,PayPal,2025-12-16 16:41:25.566270
21934,33287,5567,4,1313.4,PayPal,2025-12-16 16:41:25.566270
21935,86793,3421,1,159.91,PayPal,2025-12-16 16:41:25.566270
21936,40427,6716,2,88.24,Apple Pay,2025-12-16 16:41:25.566270
21937,21411,6631,1,5.27,Credit Card,2025-12-16 16:41:25.566270
21938,85928,509,1,242.15,PayPal,2025-12-16 16:41:25.566270
21939,25410,9318,1,231.22,Credit Card,2025-12-16 16:41:25.566270
21940,44004,6030,1,95.82,Apple Pay,2025-12-16 16:41:25.566270
21941,290,3782,1,36.77,Credit Card,2025-12-16 16:41:25.566270
21942,47469,4925,3,566.8199999999999,Apple Pay,2025-12-16 16:41:25.566270
21943,60507,1708,1,54.94,Apple Pay,2025-12-16 16:41:25.566270
21944,31750,2520,1,115.06,Debit Card,2025-12-16 16:41:25.566270
21945,51605,8802,1,30.57,Apple Pay,2025-12-16 16:41:25.566270
21946,35499,3630,3,78.27,PayPal,2025-12-17 00:00:00.000000
21947,82492,4049,1,129.04,Debit Card,2025-12-17 00:00:00.000000
21948,78264,7639,1,123.84,Debit Card,2025-12-17 00:00:00.000000
21949,27265,3168,1,5.0,PayPal,2025-12-17 00:00:00.000000
21950,61408,3845,1,302.48,PayPal,2025-12-17 00:00:00.000000
21951,26268,7067,1,88.11,Credit Card,2025-12-17 00:00:00.000000
21952,7397,6808,1,202.59,Apple Pay,2025-12-17 00:00:00.000000
21953,69430,7755,1,155.05,Debit Card,2025-12-17 00:00:00.000000
21954,93837,8918,4,443.64,Apple Pay,2025-12-17 00:00:00.000000
21955,76590,2638,1,317.0,PayPal,2025-12-17 00:00:00.000000
21956,8677,7079,1,5.98,Apple Pay,2025-12-17 00:00:00.000000
21957,78377,8531,1,21.07,PayPal,2025-12-17 00:00:00.000000
21958,27933,3280,1,83.65,Debit Card,2025-12-17 00:00:00.000000
21959,17810,5106,1,334.98,Credit Card,2025-12-17 00:00:00.000000
21960,14105,9816,1,12.1,Credit Card,2025-12-17 00:00:00.000000
21961,80729,8302,1,43.66,PayPal,2025-12-17 00:00:00.000000
21962,83133,1159,1,168.95,Apple Pay,2025-12-17 00:00:00.000000
21963,20136,7661,1,24.67,PayPal,2025-12-17 00:00:00.000000
21964,99198,7691,1,33.95,Debit Card,2025-12-17 00:00:00.000000
21965,40735,6599,2,549.24,PayPal,2025-12-17 00:00:00.000000
21966,62484,8431,1,133.44,PayPal,2025-12-17 00:00:00.000000
21967,36821,138,1,94.55,Apple Pay,2025-12-17 00:00:00.000000
21968,67752,4526,1,220.39,PayPal,2025-12-17 00:00:00.000000
21969,78340,6069,1,104.02,PayPal,2025-12-17 00:00:00.000000
21970,58256,8656,1,103.93,Credit Card,2025-12-17 00:00:00.000000
21971,46665,2510,1,38.11,Apple Pay,2025-12-17 00:00:00.000000
21972,15919,1359,1,305.58,Apple Pay,2025-12-17 00:00:00.000000
21973,40631,2124,1,159.93,Apple Pay,2025-12-17 16:41:25.566270
21974,66058,7389,1,73.05,PayPal,2025-12-17 16:41:25.566270
21975,60972,7652,1,28.0,Credit Card,2025-12-17 16:41:25.566270
21976,99791,3078,1,103.32,Credit Card,2025-12-17 16:41:25.566270
21977,42521,2130,1,11.87,Debit Card,2025-12-17 16:41:25.566270
21978,56675,2522,1,8.33,Apple Pay,2025-12-17 16:41:25.566270
21979,61208,6909,4,430.92,Apple Pay,2025-12-17 16:41:25.566270
21980,68958,8270,1,110.98,PayPal,2025-12-17 16:41:25.566270
21981,28707,8360,4,53.48,Apple Pay,2025-12-17 16:41:25.566270
21982,86929,256,1,9.9,Debit Card,2025-12-17 16:41:25.566270
21983,76478,5024,1,21.94,Apple Pay,2025-12-17 16:41:25.566270
21984,19039,6426,3,589.47,Credit Card,2025-12-17 16:41:25.566270
21985,87263,1299,1,22.52,Apple Pay,2025-12-17 16:41:25.566270
21986,7332,3776,1,494.04,Credit Card,2025-12-17 16:41:25.566270
21987,35556,7965,1,183.59,Apple Pay,2025-12-17 16:41:25.566270
21988,42679,4102,1,93.21,Apple Pay,2025-12-17 16:41:25.566270
21989,66725,3184,2,297.46,PayPal,2025-12-17 16:41:25.566270
21990,49694,6500,1,22.23,Apple Pay,2025-12-17 16:41:25.566270
21991,86644,3707,1,18.9,PayPal,2025-12-17 16:41:25.566270
21992,3487,7309,1,11.47,Credit Card,2025-12-17 16:41:25.566270
21993,3106,6410,3,432.09000000000003,Credit Card,2025-12-18 00:00:00.000000
21994,4560,8823,2,138.92,Credit Card,2025-12-18 00:00:00.000000
21995,74371,6940,1,38.1,PayPal,2025-12-18 00:00:00.000000
21996,38952,4626,1,113.79,Debit Card,2025-12-18 00:00:00.000000
21997,92318,2357,1,36.34,Apple Pay,2025-12-18 00:00:00.000000
21998,91889,9821,1,123.36,Apple Pay,2025-12-18 00:00:00.000000
21999,69127,5440,1,5.0,Debit Card,2025-12-18 00:00:00.000000
22000,98345,6240,1,366.74,Apple Pay,2025-12-18 00:00:00.000000
22001,59797,9178,1,20.9,Debit Card,2025-12-18 00:00:00.000000
22002,73714,1624,1,75.24,PayPal,2025-12-18 00:00:00.000000
22003,56950,7790,1,126.76,PayPal,2025-12-18 00:00:00.000000
22004,84191,7182,1,158.17,Credit Card,2025-12-18 00:00:00.000000
22005,11621,6482,1,5.0,PayPal,2025-12-18 00:00:00.000000
22006,47763,9880,2,502.5,Apple Pay,2025-12-18 00:00:00.000000
22007,47295,7066,5,450.3,Debit Card,2025-12-18 00:00:00.000000
22008,81487,9481,1,253.99,PayPal,2025-12-18 00:00:00.000000
22009,70620,5213,1,112.83,Debit Card,2025-12-18 00:00:00.000000
22010,92011,639,1,36.99,PayPal,2025-12-18 00:00:00.000000
22011,22413,1543,2,360.0,Debit Card,2025-12-18 00:00:00.000000
22012,29753,2832,1,91.86,PayPal,2025-12-18 00:00:00.000000
22013,68062,146,3,104.52000000000001,Apple Pay,2025-12-18 00:00:00.000000
22014,46410,4577,1,25.05,Credit Card,2025-12-18 00:00:00.000000
22015,66433,9872,1,101.35,Apple Pay,2025-12-18 00:00:00.000000
22016,29644,1737,1,38.27,PayPal,2025-12-18 00:00:00.000000
22017,28090,1365,1,63.33,Debit Card,2025-12-18 00:00:00.000000
22018,68329,521,1,132.51,PayPal,2025-12-18 00:00:00.000000
22019,17586,383,1,100.01,Debit Card,2025-12-18 00:00:00.000000
22020,37145,1797,1,101.22,Credit Card,2025-12-18 00:00:00.000000
22021,64786,8927,1,148.1,Debit Card,2025-12-18 00:00:00.000000
22022,33412,7016,1,89.39,PayPal,2025-12-18 00:00:00.000000
22023,23146,4712,1,19.16,PayPal,2025-12-18 00:00:00.000000
22024,30389,7984,1,197.62,Debit Card,2025-12-18 16:41:25.566270
22025,39214,6975,3,513.72,Credit Card,2025-12-18 16:41:25.566270
22026,75007,2530,1,5.0,PayPal,2025-12-18 16:41:25.566270
22027,30406,3009,1,7.92,PayPal,2025-12-18 16:41:25.566270
22028,74246,4900,2,10.0,Apple Pay,2025-12-18 16:41:25.566270
22029,60562,20,1,146.06,Apple Pay,2025-12-18 16:41:25.566270
22030,36736,9788,1,18.88,Credit Card,2025-12-18 16:41:25.566270
22031,92192,4121,1,126.62,Credit Card,2025-12-18 16:41:25.566270
22032,95531,8387,2,261.7,Debit Card,2025-12-18 16:41:25.566270
22033,18339,7933,1,27.28,Debit Card,2025-12-18 16:41:25.566270
22034,27393,8053,2,135.36,Apple Pay,2025-12-18 16:41:25.566270
22035,60409,3385,1,76.21,Credit Card,2025-12-18 16:41:25.566270
22036,16587,7069,1,64.59,Debit Card,2025-12-18 16:41:25.566270
22037,2744,7182,3,474.51,Debit Card,2025-12-18 16:41:25.566270
22038,75930,698,1,424.09,Debit Card,2025-12-18 16:41:25.566270
22039,97591,1623,1,110.71,Credit Card,2025-12-18 16:41:25.566270
22040,28740,7055,1,91.08,Apple Pay,2025-12-18 16:41:25.566270
22041,45269,4055,2,344.66,Apple Pay,2025-12-18 16:41:25.566270
22042,34296,8664,1,224.89,PayPal,2025-12-19 00:00:00.000000
22043,163,3011,1,58.98,Credit Card,2025-12-19 00:00:00.000000
22044,8196,1613,1,773.22,Debit Card,2025-12-19 00:00:00.000000
22045,42122,3486,1,248.89,Credit Card,2025-12-19 00:00:00.000000
22046,53176,4013,1,71.1,Apple Pay,2025-12-19 00:00:00.000000
22047,78199,3941,3,173.73,Credit Card,2025-12-19 00:00:00.000000
22048,66053,3814,3,119.60999999999999,PayPal,2025-12-19 00:00:00.000000
22049,37163,6518,2,316.3,PayPal,2025-12-19 00:00:00.000000
22050,74193,2230,1,80.2,Credit Card,2025-12-19 00:00:00.000000
22051,7707,1495,1,60.94,Apple Pay,2025-12-19 00:00:00.000000
22052,80003,3723,1,168.33,Credit Card,2025-12-19 00:00:00.000000
22053,76585,4074,5,799.85,Apple Pay,2025-12-19 00:00:00.000000
22054,4426,6362,1,39.81,Credit Card,2025-12-19 00:00:00.000000
22055,54640,8164,1,365.44,Apple Pay,2025-12-19 00:00:00.000000
22056,45254,4002,1,45.44,PayPal,2025-12-19 00:00:00.000000
22057,63468,671,1,93.45,PayPal,2025-12-19 00:00:00.000000
22058,79303,3439,1,56.63,PayPal,2025-12-19 00:00:00.000000
22059,20136,6669,1,129.78,PayPal,2025-12-19 00:00:00.000000
22060,42238,8422,1,222.47,Debit Card,2025-12-19 00:00:00.000000
22061,4725,9166,1,70.01,Credit Card,2025-12-19 00:00:00.000000
22062,6969,2347,1,5.76,PayPal,2025-12-19 00:00:00.000000
22063,89262,4253,1,140.63,PayPal,2025-12-19 00:00:00.000000
22064,41672,6131,1,243.33,PayPal,2025-12-19 00:00:00.000000
22065,27792,3925,3,49.739999999999995,PayPal,2025-12-19 00:00:00.000000
22066,80502,9117,1,11.56,Apple Pay,2025-12-19 00:00:00.000000
22067,15837,2638,1,317.0,Apple Pay,2025-12-19 00:00:00.000000
22068,69285,620,1,16.24,PayPal,2025-12-19 00:00:00.000000
22069,4092,2188,1,13.71,Debit Card,2025-12-19 00:00:00.000000
22070,22863,3896,1,78.16,Debit Card,2025-12-19 00:00:00.000000
22071,94442,7341,1,79.95,Credit Card,2025-12-19 00:00:00.000000
22072,36995,6005,1,45.13,Apple Pay,2025-12-19 00:00:00.000000
22073,25429,2675,1,77.56,Apple Pay,2025-12-19 00:00:00.000000
22074,25694,7182,1,158.17,Debit Card,2025-12-19 16:41:25.566270
22075,67934,9810,1,26.88,Credit Card,2025-12-19 16:41:25.566270
22076,23374,544,1,5.0,Debit Card,2025-12-19 16:41:25.566270
22077,36834,1319,1,261.67,Credit Card,2025-12-19 16:41:25.566270
22078,2304,3530,2,147.34,Debit Card,2025-12-19 16:41:25.566270
22079,90720,6996,1,155.57,Apple Pay,2025-12-19 16:41:25.566270
22080,48595,527,5,268.95,Credit Card,2025-12-19 16:41:25.566270
22081,134,8467,1,47.32,Credit Card,2025-12-19 16:41:25.566270
22082,69804,4211,1,240.94,Debit Card,2025-12-19 16:41:25.566270
22083,84504,8200,1,140.25,PayPal,2025-12-19 16:41:25.566270
22084,67789,7847,4,143.52,Credit Card,2025-12-19 16:41:25.566270
22085,36893,2001,4,140.96,PayPal,2025-12-19 16:41:25.566270
22086,78176,8729,5,1712.2,PayPal,2025-12-19 16:41:25.566270
22087,92765,2858,1,85.86,PayPal,2025-12-19 16:41:25.566270
22088,94152,5410,1,120.06,Debit Card,2025-12-19 16:41:25.566270
22089,38588,3034,1,78.5,Debit Card,2025-12-20 00:00:00.000000
22090,53361,2569,2,91.12,Credit Card,2025-12-20 00:00:00.000000
22091,9960,1015,1,49.57,Credit Card,2025-12-20 00:00:00.000000
22092,3387,8307,1,10.26,Credit Card,2025-12-20 00:00:00.000000
22093,65552,7135,1,207.86,Credit Card,2025-12-20 00:00:00.000000
22094,41558,7936,1,146.05,PayPal,2025-12-20 00:00:00.000000
22095,92749,627,1,8.41,Credit Card,2025-12-20 00:00:00.000000
22096,43984,1041,2,115.86,Apple Pay,2025-12-20 00:00:00.000000
22097,88670,9078,5,114.45,PayPal,2025-12-20 00:00:00.000000
22098,22135,6579,1,23.45,Credit Card,2025-12-20 00:00:00.000000
22099,30229,7697,1,133.87,PayPal,2025-12-20 00:00:00.000000
22100,36672,7568,1,88.2,Debit Card,2025-12-20 00:00:00.000000
22101,76490,2299,1,20.18,Debit Card,2025-12-20 00:00:00.000000
22102,61402,646,1,16.89,Apple Pay,2025-12-20 00:00:00.000000
22103,48839,6301,2,62.98,PayPal,2025-12-20 00:00:00.000000
22104,64877,4922,1,5.0,Debit Card,2025-12-20 00:00:00.000000
22105,87684,9537,4,1198.56,PayPal,2025-12-20 00:00:00.000000
22106,91798,947,1,217.41,PayPal,2025-12-20 00:00:00.000000
22107,7343,4161,1,49.93,Credit Card,2025-12-20 00:00:00.000000
22108,96808,2203,1,237.65,Debit Card,2025-12-20 00:00:00.000000
22109,7293,5528,1,159.21,PayPal,2025-12-20 00:00:00.000000
22110,97317,6482,3,15.0,Debit Card,2025-12-20 00:00:00.000000
22111,89559,3284,1,123.64,PayPal,2025-12-20 00:00:00.000000
22112,53826,8428,1,137.54,PayPal,2025-12-20 00:00:00.000000
22113,79448,902,1,80.79,PayPal,2025-12-20 00:00:00.000000
22114,31888,2711,1,64.42,PayPal,2025-12-20 16:41:25.566270
22115,22986,1646,1,11.49,Credit Card,2025-12-20 16:41:25.566270
22116,2919,5479,1,101.48,Apple Pay,2025-12-20 16:41:25.566270
22117,14120,3549,1,150.11,Apple Pay,2025-12-20 16:41:25.566270
22118,87861,2192,1,43.88,Debit Card,2025-12-20 16:41:25.566270
22119,72035,7307,1,58.26,PayPal,2025-12-20 16:41:25.566270
22120,97295,9489,1,177.75,Apple Pay,2025-12-20 16:41:25.566270
22121,13358,3384,5,385.15,Debit Card,2025-12-20 16:41:25.566270
22122,44944,1054,1,179.5,PayPal,2025-12-20 16:41:25.566270
22123,25021,3396,1,18.82,PayPal,2025-12-20 16:41:25.566270
22124,97395,9817,1,55.73,Apple Pay,2025-12-20 16:41:25.566270
22125,61950,4524,1,190.6,Apple Pay,2025-12-20 16:41:25.566270
22126,362,4800,1,20.81,Apple Pay,2025-12-20 16:41:25.566270
22127,25197,1666,1,55.24,Debit Card,2025-12-20 16:41:25.566270
22128,74340,1071,1,358.96,Apple Pay,2025-12-20 16:41:25.566270
22129,4401,1458,1,54.17,Credit Card,2025-12-20 16:41:25.566270
22130,38135,1261,1,57.2,PayPal,2025-12-20 16:41:25.566270
22131,41269,7558,1,170.25,Debit Card,2025-12-21 00:00:00.000000
22132,5140,8599,1,297.54,Credit Card,2025-12-21 00:00:00.000000
22133,53690,7604,1,45.55,Debit Card,2025-12-21 00:00:00.000000
22134,90359,8094,3,108.12,Debit Card,2025-12-21 00:00:00.000000
22135,45658,8670,1,5.0,Apple Pay,2025-12-21 00:00:00.000000
22136,69364,3078,1,103.32,PayPal,2025-12-21 00:00:00.000000
22137,1110,4626,1,113.79,Debit Card,2025-12-21 00:00:00.000000
22138,69751,2575,1,151.26,Debit Card,2025-12-21 00:00:00.000000
22139,52809,5648,1,211.01,Credit Card,2025-12-21 00:00:00.000000
22140,70323,2669,1,133.21,Credit Card,2025-12-21 00:00:00.000000
22141,30936,6501,1,29.2,Credit Card,2025-12-21 00:00:00.000000
22142,54003,1507,2,92.78,PayPal,2025-12-21 00:00:00.000000
22143,61861,5038,1,226.25,PayPal,2025-12-21 00:00:00.000000
22144,81811,1440,1,5.0,PayPal,2025-12-21 00:00:00.000000
22145,165,4262,4,20.0,Credit Card,2025-12-21 00:00:00.000000
22146,53592,3216,1,46.71,Debit Card,2025-12-21 00:00:00.000000
22147,19665,997,1,45.62,Apple Pay,2025-12-21 00:00:00.000000
22148,40570,8606,1,34.52,Apple Pay,2025-12-21 00:00:00.000000
22149,93855,523,1,43.67,Debit Card,2025-12-21 00:00:00.000000
22150,28281,1888,1,22.97,PayPal,2025-12-21 00:00:00.000000
22151,41487,2642,1,263.4,Credit Card,2025-12-21 00:00:00.000000
22152,27344,336,1,36.47,Credit Card,2025-12-21 00:00:00.000000
22153,90757,2257,1,15.54,Apple Pay,2025-12-21 00:00:00.000000
22154,58351,6966,1,20.32,Credit Card,2025-12-21 00:00:00.000000
22155,11619,6615,1,55.5,Debit Card,2025-12-21 00:00:00.000000
22156,15490,3851,4,258.88,Credit Card,2025-12-21 00:00:00.000000
22157,51582,4162,1,97.98,Apple Pay,2025-12-21 00:00:00.000000
22158,85705,4493,1,49.91,Apple Pay,2025-12-21 00:00:00.000000
22159,86077,2590,2,36.6,Apple Pay,2025-12-21 00:00:00.000000
22160,15837,6345,1,279.42,Debit Card,2025-12-21 00:00:00.000000
22161,88072,70,1,56.67,PayPal,2025-12-21 00:00:00.000000
22162,33485,5893,1,55.56,PayPal,2025-12-21 00:00:00.000000
22163,38202,9767,1,5.0,Apple Pay,2025-12-21 16:41:25.566270
22164,60599,3897,1,5.0,PayPal,2025-12-21 16:41:25.566270
22165,32773,6727,1,67.6,Debit Card,2025-12-21 16:41:25.566270
22166,56443,3033,2,44.96,Apple Pay,2025-12-21 16:41:25.566270
22167,42989,1344,1,36.57,Credit Card,2025-12-21 16:41:25.566270
22168,3396,1250,1,14.91,PayPal,2025-12-21 16:41:25.566270
22169,64877,4245,1,40.31,Credit Card,2025-12-21 16:41:25.566270
22170,20968,799,1,21.55,Debit Card,2025-12-21 16:41:25.566270
22171,15187,7567,1,134.52,Debit Card,2025-12-21 16:41:25.566270
22172,69732,7822,5,38.0,Apple Pay,2025-12-21 16:41:25.566270
22173,43087,7725,1,47.63,Credit Card,2025-12-21 16:41:25.566270
22174,87815,2200,1,19.69,PayPal,2025-12-21 16:41:25.566270
22175,23381,7965,1,183.59,Apple Pay,2025-12-21 16:41:25.566270
22176,74498,5751,2,100.72,Debit Card,2025-12-21 16:41:25.566270
22177,67990,7407,2,205.64,PayPal,2025-12-21 16:41:25.566270
22178,33933,773,1,67.41,Credit Card,2025-12-21 16:41:25.566270
22179,77104,634,1,54.04,Credit Card,2025-12-21 16:41:25.566270
22180,21254,9439,1,143.98,PayPal,2025-12-21 16:41:25.566270
22181,18741,625,1,73.08,Credit Card,2025-12-21 16:41:25.566270
22182,44383,1614,1,20.52,Debit Card,2025-12-21 16:41:25.566270
22183,38839,6863,1,107.72,Debit Card,2025-12-21 16:41:25.566270
22184,29820,5488,1,35.12,Apple Pay,2025-12-21 16:41:25.566270
22185,34959,3504,1,18.0,Apple Pay,2025-12-21 16:41:25.566270
22186,57564,4931,1,188.72,PayPal,2025-12-21 16:41:25.566270
22187,888,3130,1,5.13,PayPal,2025-12-21 16:41:25.566270
22188,64969,3664,1,93.98,Debit Card,2025-12-22 00:00:00.000000
22189,48282,5336,1,41.42,Apple Pay,2025-12-22 00:00:00.000000
22190,91305,6795,1,12.1,Apple Pay,2025-12-22 00:00:00.000000
22191,82696,8624,1,20.99,Debit Card,2025-12-22 00:00:00.000000
22192,89561,8610,1,71.04,Apple Pay,2025-12-22 00:00:00.000000
22193,73111,4572,1,95.47,Debit Card,2025-12-22 00:00:00.000000
22194,51050,3706,3,256.79999999999995,Debit Card,2025-12-22 00:00:00.000000
22195,46372,490,1,25.78,Debit Card,2025-12-22 00:00:00.000000
22196,46334,8651,1,45.65,Credit Card,2025-12-22 00:00:00.000000
22197,96052,2023,4,137.28,Debit Card,2025-12-22 00:00:00.000000
22198,70846,1619,2,113.32,Debit Card,2025-12-22 00:00:00.000000
22199,15377,81,1,105.94,Debit Card,2025-12-22 00:00:00.000000
22200,50780,418,2,10.34,Apple Pay,2025-12-22 00:00:00.000000
22201,3386,1774,1,152.5,Apple Pay,2025-12-22 00:00:00.000000
22202,66651,4123,5,339.4,Apple Pay,2025-12-22 00:00:00.000000
22203,78552,6344,1,137.34,PayPal,2025-12-22 00:00:00.000000
22204,7371,601,3,728.61,Debit Card,2025-12-22 00:00:00.000000
22205,25974,7277,1,101.5,PayPal,2025-12-22 00:00:00.000000
22206,54193,7849,1,187.7,Credit Card,2025-12-22 00:00:00.000000
22207,94855,1061,2,239.46,PayPal,2025-12-22 00:00:00.000000
22208,33233,8042,1,125.21,Debit Card,2025-12-22 00:00:00.000000
22209,51498,6894,1,138.1,Apple Pay,2025-12-22 00:00:00.000000
22210,18518,5200,1,394.69,Credit Card,2025-12-22 00:00:00.000000
22211,68786,3508,1,5.0,PayPal,2025-12-22 00:00:00.000000
22212,7881,70,1,56.67,PayPal,2025-12-22 00:00:00.000000
22213,85488,4106,1,64.2,PayPal,2025-12-22 00:00:00.000000
22214,88435,2505,1,64.88,Apple Pay,2025-12-22 00:00:00.000000
22215,25419,9376,1,26.77,PayPal,2025-12-22 16:41:25.566270
22216,57017,9484,1,13.41,Credit Card,2025-12-22 16:41:25.566270
22217,86249,2769,1,31.89,Credit Card,2025-12-22 16:41:25.566270
22218,81173,6679,1,124.46,PayPal,2025-12-22 16:41:25.566270
22219,39050,7297,1,7.14,Credit Card,2025-12-22 16:41:25.566270
22220,61532,2277,1,74.04,PayPal,2025-12-22 16:41:25.566270
22221,57386,7828,2,935.08,Apple Pay,2025-12-22 16:41:25.566270
22222,2378,665,1,83.81,Credit Card,2025-12-22 16:41:25.566270
22223,85488,6988,5,130.05,PayPal,2025-12-22 16:41:25.566270
22224,25978,8413,2,29.92,Credit Card,2025-12-22 16:41:25.566270
22225,8520,9865,1,24.86,PayPal,2025-12-22 16:41:25.566270
22226,52838,8829,1,563.34,Debit Card,2025-12-22 16:41:25.566270
22227,23851,9643,1,184.6,Debit Card,2025-12-22 16:41:25.566270
22228,10799,271,1,112.19,PayPal,2025-12-22 16:41:25.566270
22229,36709,6801,1,39.68,PayPal,2025-12-22 16:41:25.566270
22230,61839,2663,1,426.86,PayPal,2025-12-22 16:41:25.566270
22231,30819,6957,5,493.5,Credit Card,2025-12-22 16:41:25.566270
22232,9413,350,2,34.14,Apple Pay,2025-12-22 16:41:25.566270
22233,5606,5815,1,38.37,Debit Card,2025-12-23 00:00:00.000000
22234,52051,7667,2,45.36,Apple Pay,2025-12-23 00:00:00.000000
22235,97469,2277,1,74.04,Credit Card,2025-12-23 00:00:00.000000
22236,38388,5262,1,102.27,Apple Pay,2025-12-23 00:00:00.000000
22237,98209,491,1,7.16,PayPal,2025-12-23 00:00:00.000000
22238,66325,7744,2,84.48,Apple Pay,2025-12-23 00:00:00.000000
22239,88450,1359,1,305.58,Credit Card,2025-12-23 00:00:00.000000
22240,44803,3551,1,247.84,Credit Card,2025-12-23 00:00:00.000000
22241,7371,7206,1,226.02,Debit Card,2025-12-23 00:00:00.000000
