product_id,weight,product_name,category,subcategory,brand,price,rating,stock,launch_date
2266,70,Product_Toys_2266,Toys,Building Blocks,Brand_K50,57.23,3.6,99,2026-03-27 16:41:25.566270
6661,70,Product_Clothing_6661,Clothing,Kids,Brand_H79,65.9,3.9,107,2025-06-22 16:41:25.566270
8390,70,Product_Electronics_8390,Electronics,Laptops,Brand_A64,50.23,4.1,99,2025-03-05 16:41:25.566270
8758,70,Product_Sports_8758,Sports,Cycling,Brand_M16,137.8,4.2,103,2025-02-28 16:41:25.566270
3797,70,Product_Toys_3797,Toys,Educational,Brand_N27,29.75,3.4,106,2025-03-13 16:41:25.566270
1243,70,Product_Books_1243,Books,Non-Fiction,Brand_J38,41.65,5.0,93,2024-06-16 16:41:25.566270
2725,70,Product_Electronics_2725,Electronics,Laptops,Brand_S93,121.71,4.4,114,2024-12-22 16:41:25.566270
6503,70,Product_Automotive_6503,Automotive,Parts,Brand_N15,110.81,4.4,105,2024-06-26 16:41:25.566270
7193,70,Product_Automotive_7193,Automotive,Motorcycle,Brand_H7,31.03,3.7,82,2024-04-26 16:41:25.566270
2776,70,Product_Electronics_2776,Electronics,Wearables,Brand_X46,289.44,4.0,96,2024-09-01 16:41:25.566270
1470,70,Product_Beauty_1470,Beauty,Personal Care,Brand_M73,63.82,3.1,85,2025-05-02 16:41:25.566270
4262,70,Product_Sports_4262,Sports,Fitness,Brand_M28,5.0,5.0,71,2025-01-16 16:41:25.566270
4259,70,Product_Automotive_4259,Automotive,Accessories,Brand_U81,100.42,2.6,101,2025-05-18 16:41:25.566270
4249,70,Product_Clothing_4249,Clothing,Kids,Brand_R27,102.32,2.1,91,2026-02-22 16:41:25.566270
7595,70,Product_Beauty_7595,Beauty,Skincare,Brand_Z88,22.79,4.7,106,2025-10-14 16:41:25.566270
8424,70,Product_Electronics_8424,Electronics,Laptops,Brand_Y72,188.11,4.6,105,2025-06-15 16:41:25.566270
9583,70,Product_Electronics_9583,Electronics,Laptops,Brand_B14,13.1,3.6,104,2025-03-16 16:41:25.566270
9581,70,Product_Books_9581,Books,Educational,Brand_Q69,122.14,3.6,99,2024-12-03 16:41:25.566270
4312,70,Product_Sports_4312,Sports,Fitness,Brand_W41,81.95,3.7,77,2025-04-21 16:41:25.566270
3897,70,Product_Clothing_3897,Clothing,Men,Brand_S94,5.0,4.9,97,2025-03-10 16:41:25.566270
1226,70,Product_Beauty_1226,Beauty,Skincare,Brand_A9,46.69,2.7,108,2025-04-03 16:41:25.566270
1223,70,Product_Automotive_1223,Automotive,Car Care,Brand_T52,421.82,4.1,92,2025-11-08 16:41:25.566270
3963,70,Product_Home & Kitchen_3963,Home & Kitchen,Appliances,Brand_D11,6.69,3.3,101,2025-01-13 16:41:25.566270
2651,70,Product_Books_2651,Books,Children,Brand_N1,5.0,4.7,110,2024-11-11 16:41:25.566270
6524,70,Product_Automotive_6524,Automotive,Parts,Brand_B83,35.92,3.7,105,2025-06-10 16:41:25.566270
2644,70,Product_Toys_2644,Toys,Board Games,Brand_S8,215.92,3.2,105,2025-11-14 16:41:25.566270
8515,70,Product_Electronics_8515,Electronics,Laptops,Brand_C57,100.52,2.8,88,2025-08-21 16:41:25.566270
4155,70,Product_Books_4155,Books,Comics,Brand_Q32,47.06,4.8,104,2024-11-30 16:41:25.566270
4172,70,Product_Sports_4172,Sports,Cycling,Brand_H11,39.23,4.4,108,2025-02-11 16:41:25.566270
1156,70,Product_Home & Kitchen_1156,Home & Kitchen,Decor,Brand_O10,58.77,4.4,105,2025-07-24 16:41:25.566270
2409,70,Product_Home & Kitchen_2409,Home & Kitchen,Cookware,Brand_X65,15.87,3.6,99,2025-12-01 16:41:25.566270
9548,70,Product_Automotive_9548,Automotive,Accessories,Brand_P92,13.78,3.5,80,2025-10-31 16:41:25.566270
8478,70,Product_Books_8478,Books,Educational,Brand_K6,132.85,3.7,102,2025-05-02 16:41:25.566270
2699,70,Product_Automotive_2699,Automotive,Motorcycle,Brand_Y54,6.26,3.4,92,2026-03-28 16:41:25.566270
3969,70,Product_Electronics_3969,Electronics,Audio,Brand_F10,73.47,3.8,104,2024-06-17 16:41:25.566270
8633,70,Product_Books_8633,Books,Non-Fiction,Brand_R20,86.81,4.4,91,2025-04-27 16:41:25.566270
5841,70,Product_Electronics_5841,Electronics,Laptops,Brand_Q22,19.06,4.4,86,2025-09-19 16:41:25.566270
5873,70,Product_Electronics_5873,Electronics,Smartphones,Brand_D69,138.8,5.0,91,2024-05-26 16:41:25.566270
4040,70,Product_Automotive_4040,Automotive,Motorcycle,Brand_F60,81.25,1.8,83,2025-11-09 16:41:25.566270
1498,70,Product_Sports_1498,Sports,Fitness,Brand_C29,25.19,3.3,104,2024-06-12 16:41:25.566270
5843,70,Product_Sports_5843,Sports,Outdoor,Brand_Y8,38.03,4.6,110,2025-08-10 16:41:25.566270
4099,70,Product_Books_4099,Books,Educational,Brand_Y32,127.47,4.2,109,2024-05-07 16:41:25.566270
4111,70,Product_Sports_4111,Sports,Outdoor,Brand_X42,10.96,4.2,93,2026-03-14 16:41:25.566270
9541,70,Product_Clothing_9541,Clothing,Men,Brand_Y16,120.69,3.4,98,2026-02-03 16:41:25.566270
1533,70,Product_Electronics_1533,Electronics,Cameras,Brand_T16,29.39,3.5,93,2024-08-28 16:41:25.566270
2479,70,Product_Beauty_2479,Beauty,Skincare,Brand_Z14,171.39,3.1,75,2024-07-21 16:41:25.566270
111,70,Product_Automotive_111,Automotive,Car Care,Brand_K7,235.35,3.3,108,2024-05-10 16:41:25.566270
8545,70,Product_Home & Kitchen_8545,Home & Kitchen,Appliances,Brand_Y76,196.29,2.6,103,2025-02-21 16:41:25.566270
5827,70,Product_Toys_5827,Toys,Board Games,Brand_B10,786.92,5.0,89,2024-09-19 16:41:25.566270
4143,70,Product_Home & Kitchen_4143,Home & Kitchen,Bedding,Brand_V22,85.94,4.6,103,2026-01-05 16:41:25.566270
5304,70,Product_Clothing_5304,Clothing,Shoes,Brand_T16,5.0,5.0,80,2024-11-22 16:41:25.566270
6937,70,Product_Toys_6937,Toys,Dolls,Brand_J43,147.81,4.0,98,2024-10-10 16:41:25.566270
7347,70,Product_Clothing_7347,Clothing,Kids,Brand_O37,62.87,5.0,117,2026-03-11 16:41:25.566270
3234,70,Product_Books_3234,Books,Educational,Brand_X22,53.77,3.6,91,2026-02-05 16:41:25.566270
727,70,Product_Books_727,Books,Non-Fiction,Brand_A31,56.83,2.7,100,2025-01-16 16:41:25.566270
725,70,Product_Clothing_725,Clothing,Shoes,Brand_K43,124.11,3.7,101,2024-05-13 16:41:25.566270
1375,70,Product_Electronics_1375,Electronics,Cameras,Brand_Q98,99.77,4.6,97,2024-07-23 16:41:25.566270
5228,70,Product_Beauty_5228,Beauty,Fragrance,Brand_R96,65.88,4.1,97,2024-08-14 16:41:25.566270
1676,70,Product_Clothing_1676,Clothing,Men,Brand_L73,145.19,5.0,98,2026-03-27 16:41:25.566270
9893,70,Product_Books_9893,Books,Children,Brand_G13,123.47,3.7,79,2025-12-20 16:41:25.566270
5275,70,Product_Home & Kitchen_5275,Home & Kitchen,Cookware,Brand_J91,168.09,5.0,112,2025-06-27 16:41:25.566270
5390,70,Product_Clothing_5390,Clothing,Kids,Brand_X12,323.35,1.8,116,2025-01-29 16:41:25.566270
425,70,Product_Books_425,Books,Fiction,Brand_E87,5.0,4.0,102,2024-07-06 16:41:25.566270
7818,69,Product_Beauty_7818,Beauty,Makeup,Brand_Y4,93.85,3.5,80,2025-11-07 16:41:25.566270
7824,69,Product_Home & Kitchen_7824,Home & Kitchen,Bedding,Brand_P1,39.65,4.3,104,2026-04-09 16:41:25.566270
9897,69,Product_Sports_9897,Sports,Fitness,Brand_I44,37.49,2.0,77,2025-01-29 16:41:25.566270
6915,69,Product_Home & Kitchen_6915,Home & Kitchen,Decor,Brand_B73,100.99,2.1,115,2025-09-17 16:41:25.566270
9912,69,Product_Clothing_9912,Clothing,Women,Brand_I82,44.66,4.7,94,2026-02-27 16:41:25.566270
9917,69,Product_Beauty_9917,Beauty,Personal Care,Brand_R61,81.02,3.6,101,2026-01-22 16:41:25.566270
5259,69,Product_Automotive_5259,Automotive,Accessories,Brand_M23,279.08,3.7,114,2024-06-08 16:41:25.566270
5218,69,Product_Beauty_5218,Beauty,Personal Care,Brand_G1,157.36,2.9,102,2025-09-02 16:41:25.566270
7797,69,Product_Beauty_7797,Beauty,Skincare,Brand_F48,123.47,4.4,77,2024-10-05 16:41:25.566270
909,69,Product_Clothing_909,Clothing,Shoes,Brand_L53,44.43,5.0,98,2026-02-02 16:41:25.566270
1373,69,Product_Home & Kitchen_1373,Home & Kitchen,Decor,Brand_D74,76.44,3.4,103,2025-07-07 16:41:25.566270
721,69,Product_Clothing_721,Clothing,Men,Brand_F2,29.55,4.3,85,2025-01-25 16:41:25.566270
729,69,Product_Home & Kitchen_729,Home & Kitchen,Furniture,Brand_V61,90.94,3.6,106,2024-07-05 16:41:25.566270
9131,69,Product_Books_9131,Books,Fiction,Brand_L66,157.58,3.9,91,2025-05-22 16:41:25.566270
1372,69,Product_Clothing_1372,Clothing,Accessories,Brand_P40,14.92,4.7,90,2025-05-07 16:41:25.566270
6943,69,Product_Home & Kitchen_6943,Home & Kitchen,Bedding,Brand_N93,392.36,2.9,102,2025-11-27 16:41:25.566270
5361,69,Product_Automotive_5361,Automotive,Parts,Brand_W65,83.66,2.8,93,2025-08-04 16:41:25.566270
7842,69,Product_Home & Kitchen_7842,Home & Kitchen,Furniture,Brand_V74,11.02,4.2,96,2026-02-21 16:41:25.566270
5312,69,Product_Sports_5312,Sports,Cycling,Brand_H34,137.83,3.9,102,2024-12-19 16:41:25.566270
5797,69,Product_Books_5797,Books,Non-Fiction,Brand_T14,68.77,3.4,100,2024-11-09 16:41:25.566270
7165,69,Product_Clothing_7165,Clothing,Kids,Brand_S49,85.93,2.7,122,2024-10-03 16:41:25.566270
4107,69,Product_Sports_4107,Sports,Team Sports,Brand_A28,124.92,5.0,95,2024-07-17 16:41:25.566270
8564,69,Product_Beauty_8564,Beauty,Personal Care,Brand_Y83,47.71,3.8,96,2025-02-08 16:41:25.566270
5848,69,Product_Toys_5848,Toys,Action Figures,Brand_L52,77.87,4.4,109,2024-12-10 16:41:25.566270
4077,69,Product_Electronics_4077,Electronics,Cameras,Brand_C95,187.87,5.0,84,2025-12-18 16:41:25.566270
2598,69,Product_Books_2598,Books,Fiction,Brand_D5,20.35,5.0,97,2026-04-02 16:41:25.566270
7176,69,Product_Clothing_7176,Clothing,Kids,Brand_H94,34.03,4.1,97,2025-04-21 16:41:25.566270
685,69,Product_Sports_685,Sports,Outdoor,Brand_X52,200.26,4.2,111,2026-03-31 16:41:25.566270
6556,69,Product_Toys_6556,Toys,Board Games,Brand_W77,41.0,4.2,106,2024-05-24 16:41:25.566270
6559,69,Product_Toys_6559,Toys,Action Figures,Brand_X43,132.07,3.6,102,2025-05-21 16:41:25.566270
1198,69,Product_Clothing_1198,Clothing,Men,Brand_O37,24.34,4.4,107,2024-08-15 16:41:25.566270
8622,69,Product_Beauty_8622,Beauty,Makeup,Brand_T98,124.85,4.0,107,2025-11-12 16:41:25.566270
2691,69,Product_Home & Kitchen_2691,Home & Kitchen,Bedding,Brand_Y14,32.25,4.1,121,2024-07-03 16:41:25.566270
2700,69,Product_Electronics_2700,Electronics,Wearables,Brand_Y19,15.18,3.3,86,2025-09-25 16:41:25.566270
5772,69,Product_Electronics_5772,Electronics,Laptops,Brand_K61,23.84,4.5,90,2024-12-17 16:41:25.566270
7134,69,Product_Clothing_7134,Clothing,Shoes,Brand_M91,84.16,4.8,96,2026-03-10 16:41:25.566270
7135,69,Product_Books_7135,Books,Educational,Brand_T42,207.86,4.4,91,2026-02-22 16:41:25.566270
668,69,Product_Sports_668,Sports,Golf,Brand_E11,58.04,3.5,104,2026-04-08 16:41:25.566270
6600,69,Product_Toys_6600,Toys,Action Figures,Brand_O74,13.3,2.9,102,2024-09-29 16:41:25.566270
2385,69,Product_Beauty_2385,Beauty,Haircare,Brand_I33,64.85,4.6,126,2025-07-01 16:41:25.566270
4191,69,Product_Clothing_4191,Clothing,Kids,Brand_V52,90.12,4.2,110,2025-05-20 16:41:25.566270
4157,69,Product_Beauty_4157,Beauty,Fragrance,Brand_L86,90.07,5.0,103,2024-06-23 16:41:25.566270
8528,69,Product_Beauty_8528,Beauty,Personal Care,Brand_T41,5.0,3.8,103,2025-09-11 16:41:25.566270
553,69,Product_Beauty_553,Beauty,Fragrance,Brand_K60,148.46,3.6,113,2025-07-11 16:41:25.566270
6542,69,Product_Electronics_6542,Electronics,Wearables,Brand_V71,220.76,4.0,103,2025-09-13 16:41:25.566270
6546,69,Product_Home & Kitchen_6546,Home & Kitchen,Decor,Brand_D32,177.4,2.2,113,2026-02-13 16:41:25.566270
3982,69,Product_Clothing_3982,Clothing,Men,Brand_T58,190.53,3.7,113,2024-09-01 16:41:25.566270
797,69,Product_Automotive_797,Automotive,Motorcycle,Brand_G34,75.65,4.3,98,2025-03-06 16:41:25.566270
5895,69,Product_Automotive_5895,Automotive,Car Care,Brand_D31,32.4,4.6,70,2024-10-03 16:41:25.566270
3950,69,Product_Books_3950,Books,Educational,Brand_P93,68.37,4.3,93,2026-04-06 16:41:25.566270
3924,69,Product_Automotive_3924,Automotive,Motorcycle,Brand_W4,85.6,5.0,104,2024-08-26 16:41:25.566270
3898,69,Product_Clothing_3898,Clothing,Shoes,Brand_L86,75.19,4.1,101,2025-02-10 16:41:25.566270
7127,69,Product_Sports_7127,Sports,Fitness,Brand_T19,16.52,4.0,102,2024-10-27 16:41:25.566270
1566,69,Product_Clothing_1566,Clothing,Accessories,Brand_Y9,45.72,4.0,99,2025-09-14 16:41:25.566270
4297,69,Product_Books_4297,Books,Comics,Brand_L84,105.61,3.2,89,2024-12-22 16:41:25.566270
8455,69,Product_Sports_8455,Sports,Team Sports,Brand_V51,23.84,4.2,117,2024-07-18 16:41:25.566270
4271,69,Product_Electronics_4271,Electronics,Laptops,Brand_P1,19.92,5.0,98,2025-04-21 16:41:25.566270
7586,69,Product_Clothing_7586,Clothing,Accessories,Brand_Q95,124.0,5.0,104,2025-02-07 16:41:25.566270
824,69,Product_Home & Kitchen_824,Home & Kitchen,Appliances,Brand_A25,181.71,3.2,107,2025-02-03 16:41:25.566270
825,69,Product_Home & Kitchen_825,Home & Kitchen,Cookware,Brand_I68,73.85,3.4,99,2026-02-03 16:41:25.566270
5946,69,Product_Sports_5946,Sports,Golf,Brand_J98,74.73,4.6,82,2026-01-20 16:41:25.566270
5949,69,Product_Beauty_5949,Beauty,Haircare,Brand_I54,84.36,4.8,100,2024-11-20 16:41:25.566270
5906,69,Product_Beauty_5906,Beauty,Personal Care,Brand_T84,38.66,3.2,95,2025-10-05 16:41:25.566270
8716,69,Product_Automotive_8716,Automotive,Car Care,Brand_Q67,47.85,3.2,138,2025-08-11 16:41:25.566270
2772,69,Product_Electronics_2772,Electronics,Laptops,Brand_N62,5.52,3.8,91,2025-02-01 16:41:25.566270
3829,69,Product_Sports_3829,Sports,Cycling,Brand_F54,55.28,4.1,105,2025-09-01 16:41:25.566270
3802,69,Product_Sports_3802,Sports,Golf,Brand_V33,49.72,3.3,102,2026-01-26 16:41:25.566270
1245,69,Product_Beauty_1245,Beauty,Haircare,Brand_C65,38.66,2.9,97,2024-10-05 16:41:25.566270
4358,69,Product_Home & Kitchen_4358,Home & Kitchen,Decor,Brand_S81,420.94,5.0,113,2025-02-11 16:41:25.566270
1557,69,Product_Automotive_1557,Automotive,Parts,Brand_E94,13.73,3.5,85,2024-06-08 16:41:25.566270
2295,69,Product_Automotive_2295,Automotive,Car Care,Brand_W33,67.98,4.8,96,2025-11-11 16:41:25.566270
9624,69,Product_Toys_9624,Toys,Action Figures,Brand_K45,19.28,4.4,96,2026-02-15 16:41:25.566270
9629,69,Product_Books_9629,Books,Educational,Brand_P99,53.62,3.5,100,2025-03-27 16:41:25.566270
2271,69,Product_Sports_2271,Sports,Golf,Brand_F7,175.34,2.8,93,2024-09-19 16:41:25.566270
4365,69,Product_Toys_4365,Toys,Building Blocks,Brand_D14,13.38,3.2,92,2024-07-07 16:41:25.566270
308,69,Product_Electronics_308,Electronics,Smartphones,Brand_R73,139.35,3.7,88,2025-10-09 16:41:25.566270
4325,69,Product_Home & Kitchen_4325,Home & Kitchen,Furniture,Brand_R78,5.0,3.3,115,2024-06-08 16:41:25.566270
8411,69,Product_Clothing_8411,Clothing,Kids,Brand_C44,90.44,3.3,99,2026-04-21 16:41:25.566270
156,69,Product_Automotive_156,Automotive,Parts,Brand_S65,22.14,4.2,100,2024-12-11 16:41:25.566270
1455,69,Product_Electronics_1455,Electronics,Cameras,Brand_T36,93.21,4.1,101,2025-11-27 16:41:25.566270
9360,69,Product_Books_9360,Books,Children,Brand_H42,92.44,3.5,108,2025-03-19 16:41:25.566270
3736,69,Product_Automotive_3736,Automotive,Car Care,Brand_K92,36.61,4.5,107,2025-08-25 16:41:25.566270
1254,69,Product_Automotive_1254,Automotive,Tools,Brand_H59,25.44,4.4,105,2025-04-20 16:41:25.566270
241,69,Product_Beauty_241,Beauty,Personal Care,Brand_W23,98.6,4.7,110,2025-06-24 16:41:25.566270
9313,69,Product_Electronics_9313,Electronics,Laptops,Brand_H11,39.02,3.3,114,2025-03-03 16:41:25.566270
9322,69,Product_Automotive_9322,Automotive,Car Care,Brand_H34,83.71,5.0,104,2025-09-05 16:41:25.566270
6683,69,Product_Toys_6683,Toys,Board Games,Brand_U29,187.31,3.6,94,2025-09-02 16:41:25.566270
77,69,Product_Electronics_77,Electronics,Cameras,Brand_Q55,54.38,2.4,92,2024-10-17 16:41:25.566270
1118,69,Product_Clothing_1118,Clothing,Men,Brand_U86,263.84,4.2,88,2025-03-24 16:41:25.566270
4381,69,Product_Toys_4381,Toys,Action Figures,Brand_O85,201.47,4.0,91,2025-11-25 16:41:25.566270
479,69,Product_Books_479,Books,Educational,Brand_E81,162.4,3.9,119,2024-06-28 16:41:25.566270
8387,69,Product_Toys_8387,Toys,Educational,Brand_P18,130.85,4.3,108,2026-01-27 16:41:25.566270
6432,69,Product_Beauty_6432,Beauty,Makeup,Brand_O92,76.55,2.4,97,2025-08-17 16:41:25.566270
9325,69,Product_Electronics_9325,Electronics,Laptops,Brand_L32,38.2,3.4,103,2025-05-17 16:41:25.566270
3658,69,Product_Home & Kitchen_3658,Home & Kitchen,Cookware,Brand_T88,53.2,4.0,106,2024-06-16 16:41:25.566270
8848,69,Product_Beauty_8848,Beauty,Skincare,Brand_Z62,21.98,5.0,97,2025-03-24 16:41:25.566270
3638,69,Product_Automotive_3638,Automotive,Motorcycle,Brand_C14,594.34,4.0,97,2024-09-19 16:41:25.566270
237,69,Product_Clothing_237,Clothing,Shoes,Brand_U88,94.51,3.5,97,2026-01-11 16:41:25.566270
3618,69,Product_Electronics_3618,Electronics,Smartphones,Brand_E40,291.2,3.6,91,2024-09-07 16:41:25.566270
3633,69,Product_Toys_3633,Toys,Action Figures,Brand_D74,67.42,2.8,98,2025-04-02 16:41:25.566270
2129,69,Product_Beauty_2129,Beauty,Haircare,Brand_F16,8.3,4.3,110,2025-01-22 16:41:25.566270
8239,69,Product_Sports_8239,Sports,Outdoor,Brand_L72,44.85,4.0,110,2025-11-02 16:41:25.566270
8245,69,Product_Sports_8245,Sports,Golf,Brand_J29,33.61,3.4,93,2026-03-19 16:41:25.566270
860,69,Product_Home & Kitchen_860,Home & Kitchen,Appliances,Brand_D64,24.26,4.9,100,2025-07-03 16:41:25.566270
8253,69,Product_Sports_8253,Sports,Team Sports,Brand_J42,12.21,2.5,103,2026-02-11 16:41:25.566270
4516,69,Product_Sports_4516,Sports,Outdoor,Brand_W94,133.66,4.6,105,2025-05-29 16:41:25.566270
1073,69,Product_Automotive_1073,Automotive,Accessories,Brand_R88,233.39,3.8,102,2026-04-02 16:41:25.566270
7661,69,Product_Books_7661,Books,Non-Fiction,Brand_H84,24.67,3.5,108,2025-12-01 16:41:25.566270
5625,69,Product_Electronics_5625,Electronics,Wearables,Brand_I27,83.81,3.2,82,2025-01-19 16:41:25.566270
4495,69,Product_Electronics_4495,Electronics,Wearables,Brand_M75,5.0,3.6,98,2024-09-09 16:41:25.566270
2246,69,Product_Beauty_2246,Beauty,Personal Care,Brand_N50,254.44,3.1,101,2025-05-04 16:41:25.566270
6019,69,Product_Books_6019,Books,Non-Fiction,Brand_Z99,112.39,3.8,104,2025-02-26 16:41:25.566270
1434,69,Product_Electronics_1434,Electronics,Cameras,Brand_T86,90.35,5.0,104,2024-12-20 16:41:25.566270
6406,69,Product_Beauty_6406,Beauty,Skincare,Brand_A58,137.47,4.8,103,2024-12-08 16:41:25.566270
6413,69,Product_Beauty_6413,Beauty,Fragrance,Brand_L94,394.85,2.6,92,2025-07-05 16:41:25.566270
6385,69,Product_Home & Kitchen_6385,Home & Kitchen,Bedding,Brand_U71,5.0,3.6,98,2025-04-04 16:41:25.566270
2884,69,Product_Sports_2884,Sports,Team Sports,Brand_B67,150.92,4.5,96,2026-03-07 16:41:25.566270
9253,69,Product_Books_9253,Books,Educational,Brand_E61,86.78,2.6,96,2025-12-03 16:41:25.566270
2112,69,Product_Clothing_2112,Clothing,Shoes,Brand_L29,157.1,3.4,97,2024-09-10 16:41:25.566270
2116,69,Product_Beauty_2116,Beauty,Personal Care,Brand_C94,138.79,4.3,102,2026-03-03 16:41:25.566270
2119,69,Product_Books_2119,Books,Educational,Brand_P42,28.52,3.7,99,2026-01-29 16:41:25.566270
9734,69,Product_Beauty_9734,Beauty,Fragrance,Brand_B70,149.93,4.6,99,2025-04-17 16:41:25.566270
1607,69,Product_Toys_1607,Toys,Dolls,Brand_P34,35.95,4.3,95,2024-09-30 16:41:25.566270
6405,69,Product_Home & Kitchen_6405,Home & Kitchen,Decor,Brand_X25,89.63,4.7,109,2025-11-01 16:41:25.566270
708,69,Product_Toys_708,Toys,Board Games,Brand_H7,38.45,4.3,104,2025-06-18 16:41:25.566270
3538,69,Product_Sports_3538,Sports,Outdoor,Brand_R40,223.87,3.3,109,2025-04-19 16:41:25.566270
6034,69,Product_Home & Kitchen_6034,Home & Kitchen,Decor,Brand_X30,5.0,3.1,88,2025-02-23 16:41:25.566270
6039,69,Product_Toys_6039,Toys,Dolls,Brand_B6,87.78,3.9,110,2026-01-11 16:41:25.566270
8941,69,Product_Sports_8941,Sports,Golf,Brand_N90,102.64,3.9,106,2024-07-31 16:41:25.566270
9765,69,Product_Electronics_9765,Electronics,Smartphones,Brand_P65,225.34,3.1,103,2024-06-19 16:41:25.566270
9774,69,Product_Toys_9774,Toys,Dolls,Brand_G35,302.13,3.2,93,2026-01-10 16:41:25.566270
8128,69,Product_Automotive_8128,Automotive,Parts,Brand_L3,191.73,4.3,102,2026-02-24 16:41:25.566270
4793,69,Product_Clothing_4793,Clothing,Women,Brand_G87,15.92,3.4,100,2025-06-05 16:41:25.566270
1017,69,Product_Automotive_1017,Automotive,Parts,Brand_U47,151.18,1.9,101,2024-08-15 16:41:25.566270
879,69,Product_Sports_879,Sports,Golf,Brand_J20,6.37,3.4,100,2026-03-12 16:41:25.566270
4766,69,Product_Electronics_4766,Electronics,Audio,Brand_W22,245.62,3.9,117,2025-11-12 16:41:25.566270
4707,69,Product_Toys_4707,Toys,Action Figures,Brand_Y36,301.65,4.1,94,2024-11-18 16:41:25.566270
3441,69,Product_Home & Kitchen_3441,Home & Kitchen,Decor,Brand_G55,5.0,2.3,125,2024-12-26 16:41:25.566270
3443,69,Product_Sports_3443,Sports,Cycling,Brand_N40,315.9,4.7,91,2025-04-26 16:41:25.566270
6119,69,Product_Automotive_6119,Automotive,Tools,Brand_S12,37.78,4.4,100,2024-05-05 16:41:25.566270
2982,69,Product_Automotive_2982,Automotive,Car Care,Brand_M62,98.93,5.0,94,2025-07-17 16:41:25.566270
173,69,Product_Home & Kitchen_173,Home & Kitchen,Appliances,Brand_M12,191.41,3.5,94,2025-07-19 16:41:25.566270
6348,69,Product_Automotive_6348,Automotive,Motorcycle,Brand_L96,73.59,3.6,86,2025-09-23 16:41:25.566270
8962,69,Product_Automotive_8962,Automotive,Parts,Brand_T25,40.63,3.9,97,2025-08-31 16:41:25.566270
8980,69,Product_Beauty_8980,Beauty,Haircare,Brand_E83,71.89,4.1,114,2024-05-27 16:41:25.566270
3422,69,Product_Sports_3422,Sports,Fitness,Brand_L75,88.08,3.1,106,2024-07-23 16:41:25.566270
9812,69,Product_Clothing_9812,Clothing,Men,Brand_L11,133.45,3.1,110,2025-05-12 16:41:25.566270
6806,69,Product_Sports_6806,Sports,Golf,Brand_A58,58.31,3.3,107,2024-12-06 16:41:25.566270
4979,69,Product_Books_4979,Books,Educational,Brand_X13,100.75,3.1,90,2024-07-18 16:41:25.566270
8045,69,Product_Automotive_8045,Automotive,Parts,Brand_O51,61.56,3.0,106,2025-07-28 16:41:25.566270
4899,69,Product_Clothing_4899,Clothing,Kids,Brand_F6,187.63,4.9,119,2025-11-13 16:41:25.566270
7719,69,Product_Home & Kitchen_7719,Home & Kitchen,Bedding,Brand_R35,327.29,5.0,102,2026-01-03 16:41:25.566270
7728,69,Product_Clothing_7728,Clothing,Accessories,Brand_A44,158.18,4.9,106,2024-09-27 16:41:25.566270
2004,69,Product_Automotive_2004,Automotive,Tools,Brand_N47,278.72,4.2,100,2025-02-09 16:41:25.566270
8984,69,Product_Clothing_8984,Clothing,Accessories,Brand_X84,72.59,4.2,123,2025-09-03 16:41:25.566270
3032,69,Product_Clothing_3032,Clothing,Men,Brand_H34,350.25,2.9,91,2025-12-16 16:41:25.566270
1400,69,Product_Clothing_1400,Clothing,Men,Brand_C14,23.28,3.8,104,2026-01-09 16:41:25.566270
192,69,Product_Home & Kitchen_192,Home & Kitchen,Furniture,Brand_N52,23.65,3.4,96,2025-04-28 16:41:25.566270
9189,69,Product_Automotive_9189,Automotive,Accessories,Brand_H24,326.02,3.6,95,2024-10-13 16:41:25.566270
9005,69,Product_Books_9005,Books,Non-Fiction,Brand_O7,44.39,3.4,112,2026-01-09 16:41:25.566270
7004,69,Product_Home & Kitchen_7004,Home & Kitchen,Decor,Brand_D77,20.29,4.5,102,2025-01-06 16:41:25.566270
583,69,Product_Sports_583,Sports,Outdoor,Brand_T56,140.94,4.8,94,2026-04-01 16:41:25.566270
6834,69,Product_Beauty_6834,Beauty,Makeup,Brand_V37,121.84,4.9,104,2024-12-16 16:41:25.566270
8023,69,Product_Beauty_8023,Beauty,Fragrance,Brand_L50,26.95,2.6,111,2024-08-04 16:41:25.566270
4975,69,Product_Home & Kitchen_4975,Home & Kitchen,Appliances,Brand_S31,23.14,3.9,91,2025-06-24 16:41:25.566270
9800,69,Product_Sports_9800,Sports,Golf,Brand_K49,177.6,4.6,103,2025-08-29 16:41:25.566270
1926,69,Product_Home & Kitchen_1926,Home & Kitchen,Bedding,Brand_R90,5.55,4.6,106,2024-07-06 16:41:25.566270
1936,69,Product_Automotive_1936,Automotive,Car Care,Brand_A38,31.78,3.0,92,2024-07-03 16:41:25.566270
622,69,Product_Automotive_622,Automotive,Accessories,Brand_A54,116.08,3.5,92,2025-01-25 16:41:25.566270
5189,69,Product_Sports_5189,Sports,Golf,Brand_C75,119.62,2.7,95,2024-11-21 16:41:25.566270
893,69,Product_Books_893,Books,Non-Fiction,Brand_Q27,56.29,4.9,113,2024-07-20 16:41:25.566270
5456,69,Product_Clothing_5456,Clothing,Men,Brand_L48,45.51,4.2,134,2026-03-02 16:41:25.566270
1858,69,Product_Automotive_1858,Automotive,Parts,Brand_J27,39.01,2.9,123,2025-03-12 16:41:25.566270
